InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
852,88,RED WOOLLY HOTTIE WHITE HEART.,3,2023-12-24 00:03:37,38.68,36.0,France
852,190,WHITE METAL LANTERN,4,2023-12-24 00:03:37,47.75,36.0,France
853,120,BOX OF VINTAGE ALPHABET BLOCKS,1,2023-07-02 00:46:19,40.16,44.0,Netherlands
853,147,BOX OF 6 ASSORTED COLOUR TEASPOONS,5,2023-07-02 00:46:19,5.17,44.0,Netherlands
853,162,POPPY'S PLAYHOUSE BEDROOM,2,2023-07-02 00:46:19,43.54,44.0,Netherlands
853,90,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-07-02 00:46:19,23.42,44.0,Netherlands
854,14,POPPY'S PLAYHOUSE BEDROOM,1,2023-05-24 01:37:26,8.55,86.0,Switzerland
854,13,POPPY'S PLAYHOUSE KITCHEN,2,2023-05-24 01:37:26,26.47,86.0,Switzerland
854,131,GLASS STAR FROSTED T-LIGHT HOLDER,5,2023-05-24 01:37:26,17.89,86.0,Switzerland
854,168,HAND WARMER UNION JACK,3,2023-05-24 01:37:26,41.93,86.0,Switzerland
855,45,POPPY'S PLAYHOUSE KITCHEN,1,2023-11-17 10:44:36,49.35,42.0,Netherlands
855,42,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-11-17 10:44:36,28.51,42.0,Netherlands
855,109,CREAM CUPID HEARTS COAT HANGER,1,2023-11-17 10:44:36,10.13,42.0,Netherlands
855,142,IVORY KNITTED MUG COSY,4,2023-11-17 10:44:36,45.58,42.0,Netherlands
855,175,HAND WARMER RED POLKA DOT,3,2023-11-17 10:44:36,6.42,42.0,Netherlands
855,152,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2023-11-17 10:44:36,48.79,42.0,Netherlands
856,85,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-10-09 19:47:27,16.73,17.0,Portugal
856,163,BOX OF VINTAGE JIGSAW BLOCKS,5,2023-10-09 19:47:27,29.79,17.0,Portugal
856,53,CREAM CUPID HEARTS COAT HANGER,5,2023-10-09 19:47:27,47.95,17.0,Portugal
856,83,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-10-09 19:47:27,30.9,17.0,Portugal
857,4,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-08-15 05:21:26,17.29,102.0,Portugal
857,11,GLASS STAR FROSTED T-LIGHT HOLDER,3,2023-08-15 05:21:26,17.26,102.0,Portugal
857,22,WHITE METAL LANTERN,2,2023-08-15 05:21:26,5.86,102.0,Portugal
858,147,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2023-05-02 06:55:54,5.17,118.0,Norway
859,185,CREAM CUPID HEARTS COAT HANGER,5,2023-09-19 05:32:37,8.71,50.0,Australia
859,134,HAND WARMER RED POLKA DOT,2,2023-09-19 05:32:37,12.21,50.0,Australia
859,48,WHITE METAL LANTERN,3,2023-09-19 05:32:37,48.44,50.0,Australia
860,66,RED WOOLLY HOTTIE WHITE HEART.,3,2023-09-07 09:54:02,43.69,146.0,Switzerland
860,28,CREAM CUPID HEARTS COAT HANGER,1,2023-09-07 09:54:02,41.48,146.0,Switzerland
860,82,KNITTED UNION FLAG HOT WATER BOTTLE,3,2023-09-07 09:54:02,21.67,146.0,Switzerland
861,26,HAND WARMER UNION JACK,1,2023-07-14 18:41:13,20.4,118.0,Norway
861,2,HAND WARMER RED POLKA DOT,2,2023-07-14 18:41:13,41.72,118.0,Norway
861,3,IVORY KNITTED MUG COSY,2,2023-07-14 18:41:13,20.76,118.0,Norway
861,127,WHITE METAL LANTERN,2,2023-07-14 18:41:13,39.56,118.0,Norway
861,13,POPPY'S PLAYHOUSE KITCHEN,1,2023-07-14 18:41:13,26.47,118.0,Norway
861,69,HAND WARMER RED POLKA DOT,1,2023-07-14 18:41:13,47.62,118.0,Norway
861,90,GLASS STAR FROSTED T-LIGHT HOLDER,5,2023-07-14 18:41:13,23.42,118.0,Norway
861,92,ASSORTED COLOUR BIRD ORNAMENT,5,2023-07-14 18:41:13,8.16,118.0,Norway
862,14,POPPY'S PLAYHOUSE BEDROOM,3,2023-04-30 17:17:27,8.55,98.0,Finland
862,13,POPPY'S PLAYHOUSE KITCHEN,2,2023-04-30 17:17:27,26.47,98.0,Finland
862,89,RED WOOLLY HOTTIE WHITE HEART.,1,2023-04-30 17:17:27,25.25,98.0,Finland
863,4,WHITE HANGING HEART T-LIGHT HOLDER,3,2023-02-22 06:24:05,17.29,125.0,Portugal
863,11,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-02-22 06:24:05,17.26,125.0,Portugal
863,22,WHITE METAL LANTERN,2,2023-02-22 06:24:05,5.86,125.0,Portugal
864,111,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-02-08 14:13:11,9.95,116.0,EIRE
865,13,POPPY'S PLAYHOUSE KITCHEN,2,2023-08-23 20:45:31,26.47,8.0,EIRE
865,110,BOX OF VINTAGE ALPHABET BLOCKS,3,2023-08-23 20:45:31,31.32,8.0,EIRE
865,197,HAND WARMER RED POLKA DOT,4,2023-08-23 20:45:31,28.46,8.0,EIRE
865,158,POPPY'S PLAYHOUSE KITCHEN,2,2023-08-23 20:45:31,43.12,8.0,EIRE
865,34,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2023-08-23 20:45:31,26.86,8.0,EIRE
865,186,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2023-08-23 20:45:31,7.57,8.0,EIRE
865,8,BOX OF VINTAGE JIGSAW BLOCKS,4,2023-08-23 20:45:31,12.59,8.0,EIRE
865,93,RED WOOLLY HOTTIE WHITE HEART.,4,2023-08-23 20:45:31,42.38,8.0,EIRE
866,125,WHITE METAL LANTERN,1,2023-02-23 02:29:29,17.46,59.0,France
866,159,HAND WARMER UNION JACK,1,2023-02-23 02:29:29,17.75,59.0,France
866,153,BOX OF VINTAGE ALPHABET BLOCKS,5,2023-02-23 02:29:29,40.51,59.0,France
867,2,HAND WARMER RED POLKA DOT,4,2023-05-01 03:13:58,41.72,130.0,Germany
867,44,ASSORTED COLOUR BIRD ORNAMENT,1,2023-05-01 03:13:58,6.43,130.0,Germany
867,194,BOX OF VINTAGE ALPHABET BLOCKS,4,2023-05-01 03:13:58,23.15,130.0,Germany
867,180,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,2023-05-01 03:13:58,29.56,130.0,Germany
867,113,HAND WARMER UNION JACK,5,2023-05-01 03:13:58,43.33,130.0,Germany
867,48,WHITE METAL LANTERN,1,2023-05-01 03:13:58,48.44,130.0,Germany
867,130,ASSORTED COLOUR BIRD ORNAMENT,5,2023-05-01 03:13:58,38.68,130.0,Germany
868,31,RED WOOLLY HOTTIE WHITE HEART.,2,2023-11-03 06:37:51,18.31,141.0,Belgium
869,14,POPPY'S PLAYHOUSE BEDROOM,1,2023-11-13 18:14:45,8.55,90.0,Netherlands
869,13,POPPY'S PLAYHOUSE KITCHEN,2,2023-11-13 18:14:45,26.47,90.0,Netherlands
869,167,ASSORTED COLOUR BIRD ORNAMENT,5,2023-11-13 18:14:45,23.57,90.0,Netherlands
869,157,RED WOOLLY HOTTIE WHITE HEART.,5,2023-11-13 18:14:45,33.36,90.0,Netherlands
869,41,KNITTED UNION FLAG HOT WATER BOTTLE,5,2023-11-13 18:14:45,37.12,90.0,Netherlands
870,33,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2023-04-07 05:11:32,15.12,58.0,United Kingdom
870,115,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2023-04-07 05:11:32,5.45,58.0,United Kingdom
870,166,ASSORTED COLOUR BIRD ORNAMENT,1,2023-04-07 05:11:32,11.12,58.0,United Kingdom
870,31,RED WOOLLY HOTTIE WHITE HEART.,4,2023-04-07 05:11:32,18.31,58.0,United Kingdom
870,153,BOX OF VINTAGE ALPHABET BLOCKS,1,2023-04-07 05:11:32,40.51,58.0,United Kingdom
871,26,HAND WARMER UNION JACK,2,2023-11-08 08:37:07,20.4,133.0,Finland
871,2,HAND WARMER RED POLKA DOT,2,2023-11-08 08:37:07,41.72,133.0,Finland
872,39,SET 7 BABUSHKA NESTING BOXES,3,2023-07-14 22:47:34,9.77,123.0,Spain
872,35,HAND WARMER UNION JACK,3,2023-07-14 22:47:34,10.8,123.0,Spain
872,101,WHITE METAL LANTERN,5,2023-07-14 22:47:34,13.05,123.0,Spain
872,133,GLASS STAR FROSTED T-LIGHT HOLDER,5,2023-07-14 22:47:34,14.67,123.0,Spain
872,33,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2023-07-14 22:47:34,15.12,123.0,Spain
873,91,POPPY'S PLAYHOUSE KITCHEN,5,2023-01-06 20:10:09,32.32,80.0,EIRE
873,76,WHITE METAL LANTERN,2,2023-01-06 20:10:09,13.96,80.0,EIRE
873,168,HAND WARMER UNION JACK,1,2023-01-06 20:10:09,41.93,80.0,EIRE
873,71,IVORY KNITTED MUG COSY,2,2023-01-06 20:10:09,10.34,80.0,EIRE
873,102,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-01-06 20:10:09,11.19,80.0,EIRE
873,11,GLASS STAR FROSTED T-LIGHT HOLDER,3,2023-01-06 20:10:09,17.26,80.0,EIRE
873,21,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,2023-01-06 20:10:09,13.89,80.0,EIRE
873,156,SET 7 BABUSHKA NESTING BOXES,2,2023-01-06 20:10:09,7.76,80.0,EIRE
874,106,CREAM CUPID HEARTS COAT HANGER,5,2023-04-30 22:58:31,37.32,35.0,Germany
874,183,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-04-30 22:58:31,17.79,35.0,Germany
874,172,POPPY'S PLAYHOUSE KITCHEN,1,2023-04-30 22:58:31,43.99,35.0,Germany
874,67,WHITE METAL LANTERN,2,2023-04-30 22:58:31,15.24,35.0,Germany
874,196,POPPY'S PLAYHOUSE BEDROOM,3,2023-04-30 22:58:31,41.75,35.0,Germany
874,194,BOX OF VINTAGE ALPHABET BLOCKS,2,2023-04-30 22:58:31,23.15,35.0,Germany
874,52,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-04-30 22:58:31,34.67,35.0,Germany
875,14,POPPY'S PLAYHOUSE BEDROOM,3,2023-06-02 07:44:53,8.55,139.0,Spain
875,13,POPPY'S PLAYHOUSE KITCHEN,2,2023-06-02 07:44:53,26.47,139.0,Spain
875,94,BOX OF VINTAGE ALPHABET BLOCKS,1,2023-06-02 07:44:53,48.57,139.0,Spain
875,162,POPPY'S PLAYHOUSE BEDROOM,1,2023-06-02 07:44:53,43.54,139.0,Spain
875,107,POPPY'S PLAYHOUSE KITCHEN,5,2023-06-02 07:44:53,11.95,139.0,Spain
875,33,FELTCRAFT PRINCESS CHARLOTTE DOLL,5,2023-06-02 07:44:53,15.12,139.0,Spain
875,181,POPPY'S PLAYHOUSE BEDROOM,3,2023-06-02 07:44:53,13.83,139.0,Spain
875,67,WHITE METAL LANTERN,1,2023-06-02 07:44:53,15.24,139.0,Spain
876,63,POPPY'S PLAYHOUSE KITCHEN,2,2023-04-25 18:12:54,46.25,79.0,Portugal
876,78,BOX OF VINTAGE JIGSAW BLOCKS,2,2023-04-25 18:12:54,14.23,79.0,Portugal
876,145,WHITE HANGING HEART T-LIGHT HOLDER,3,2023-04-25 18:12:54,14.67,79.0,Portugal
876,16,POPPY'S PLAYHOUSE KITCHEN,3,2023-04-25 18:12:54,45.49,79.0,Portugal
877,26,HAND WARMER UNION JACK,3,2023-08-24 18:30:37,20.4,9.0,EIRE
877,2,HAND WARMER RED POLKA DOT,1,2023-08-24 18:30:37,41.72,9.0,EIRE
877,46,KNITTED UNION FLAG HOT WATER BOTTLE,3,2023-08-24 18:30:37,40.75,9.0,EIRE
877,61,SET 7 BABUSHKA NESTING BOXES,2,2023-08-24 18:30:37,41.99,9.0,EIRE
877,30,WHITE HANGING HEART T-LIGHT HOLDER,3,2023-08-24 18:30:37,27.04,9.0,EIRE
878,186,FELTCRAFT PRINCESS CHARLOTTE DOLL,5,2023-03-05 11:42:03,7.57,136.0,France
879,169,FELTCRAFT PRINCESS CHARLOTTE DOLL,5,2023-11-25 15:49:34,44.99,97.0,Portugal
879,165,ASSORTED COLOUR BIRD ORNAMENT,4,2023-11-25 15:49:34,40.52,97.0,Portugal
879,173,HAND WARMER UNION JACK,4,2023-11-25 15:49:34,32.48,97.0,Portugal
879,49,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2023-11-25 15:49:34,39.34,97.0,Portugal
880,37,IVORY KNITTED MUG COSY,5,2023-03-11 07:11:33,35.22,106.0,Netherlands
880,16,POPPY'S PLAYHOUSE KITCHEN,4,2023-03-11 07:11:33,45.49,106.0,Netherlands
880,109,CREAM CUPID HEARTS COAT HANGER,3,2023-03-11 07:11:33,10.13,106.0,Netherlands
880,147,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2023-03-11 07:11:33,5.17,106.0,Netherlands
881,136,IVORY KNITTED MUG COSY,1,2023-12-06 09:22:49,49.31,63.0,Norway
881,84,HAND WARMER UNION JACK,5,2023-12-06 09:22:49,44.88,63.0,Norway
881,150,WHITE HANGING HEART T-LIGHT HOLDER,5,2023-12-06 09:22:49,36.06,63.0,Norway
881,130,ASSORTED COLOUR BIRD ORNAMENT,3,2023-12-06 09:22:49,38.68,63.0,Norway
881,36,SET 7 BABUSHKA NESTING BOXES,3,2023-12-06 09:22:49,15.48,63.0,Norway
881,132,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-12-06 09:22:49,23.97,63.0,Norway
882,24,HAND WARMER RED POLKA DOT,4,2023-06-10 16:10:20,10.76,45.0,Netherlands
882,5,BOX OF VINTAGE ALPHABET BLOCKS,4,2023-06-10 16:10:20,26.46,45.0,Netherlands
882,19,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2023-06-10 16:10:20,35.72,45.0,Netherlands
883,53,CREAM CUPID HEARTS COAT HANGER,1,2023-01-11 08:31:38,47.95,123.0,Spain
883,76,WHITE METAL LANTERN,5,2023-01-11 08:31:38,13.96,123.0,Spain
883,155,ASSORTED COLOUR BIRD ORNAMENT,3,2023-01-11 08:31:38,31.55,123.0,Spain
884,14,POPPY'S PLAYHOUSE BEDROOM,2,2023-03-15 07:53:14,8.55,138.0,Belgium
884,13,POPPY'S PLAYHOUSE KITCHEN,3,2023-03-15 07:53:14,26.47,138.0,Belgium
884,138,SET 7 BABUSHKA NESTING BOXES,3,2023-03-15 07:53:14,23.17,138.0,Belgium
884,140,POPPY'S PLAYHOUSE KITCHEN,5,2023-03-15 07:53:14,9.49,138.0,Belgium
884,102,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-03-15 07:53:14,11.19,138.0,Belgium
884,53,CREAM CUPID HEARTS COAT HANGER,5,2023-03-15 07:53:14,47.95,138.0,Belgium
884,71,IVORY KNITTED MUG COSY,1,2023-03-15 07:53:14,10.34,138.0,Belgium
884,150,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-03-15 07:53:14,36.06,138.0,Belgium
885,14,POPPY'S PLAYHOUSE BEDROOM,2,2023-10-15 14:23:46,8.55,26.0,Germany
885,13,POPPY'S PLAYHOUSE KITCHEN,1,2023-10-15 14:23:46,26.47,26.0,Germany
885,31,RED WOOLLY HOTTIE WHITE HEART.,2,2023-10-15 14:23:46,18.31,26.0,Germany
885,83,WHITE HANGING HEART T-LIGHT HOLDER,5,2023-10-15 14:23:46,30.9,26.0,Germany
886,14,POPPY'S PLAYHOUSE BEDROOM,1,2023-09-06 10:45:41,8.55,129.0,EIRE
886,13,POPPY'S PLAYHOUSE KITCHEN,2,2023-09-06 10:45:41,26.47,129.0,EIRE
886,83,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-09-06 10:45:41,30.9,129.0,EIRE
886,31,RED WOOLLY HOTTIE WHITE HEART.,2,2023-09-06 10:45:41,18.31,129.0,EIRE
886,75,BOX OF VINTAGE JIGSAW BLOCKS,3,2023-09-06 10:45:41,19.13,129.0,EIRE
886,79,HAND WARMER RED POLKA DOT,2,2023-09-06 10:45:41,7.98,129.0,EIRE
887,148,HAND WARMER RED POLKA DOT,3,2023-07-09 08:43:01,47.11,19.0,Netherlands
888,141,HAND WARMER UNION JACK,3,2023-03-21 02:04:13,32.04,65.0,Australia
888,77,POPPY'S PLAYHOUSE KITCHEN,1,2023-03-21 02:04:13,5.4,65.0,Australia
888,129,IVORY KNITTED MUG COSY,5,2023-03-21 02:04:13,19.87,65.0,Australia
889,159,HAND WARMER UNION JACK,3,2023-10-17 13:14:08,17.75,3.0,Australia
889,22,WHITE METAL LANTERN,3,2023-10-17 13:14:08,5.86,3.0,Australia
889,134,HAND WARMER RED POLKA DOT,2,2023-10-17 13:14:08,12.21,3.0,Australia
889,62,ASSORTED COLOUR BIRD ORNAMENT,5,2023-10-17 13:14:08,32.44,3.0,Australia
889,179,RED WOOLLY HOTTIE WHITE HEART.,2,2023-10-17 13:14:08,30.09,3.0,Australia
889,188,IVORY KNITTED MUG COSY,3,2023-10-17 13:14:08,42.56,3.0,Australia
889,89,RED WOOLLY HOTTIE WHITE HEART.,2,2023-10-17 13:14:08,25.25,3.0,Australia
889,19,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2023-10-17 13:14:08,35.72,3.0,Australia
890,14,POPPY'S PLAYHOUSE BEDROOM,3,2023-09-11 16:38:24,8.55,60.0,Finland
890,13,POPPY'S PLAYHOUSE KITCHEN,2,2023-09-11 16:38:24,26.47,60.0,Finland
891,76,WHITE METAL LANTERN,1,2023-11-02 01:01:25,13.96,17.0,Portugal
891,173,HAND WARMER UNION JACK,3,2023-11-02 01:01:25,32.48,17.0,Portugal
891,117,WHITE METAL LANTERN,5,2023-11-02 01:01:25,37.8,17.0,Portugal
891,39,SET 7 BABUSHKA NESTING BOXES,1,2023-11-02 01:01:25,9.77,17.0,Portugal
891,6,HAND WARMER RED POLKA DOT,5,2023-11-02 01:01:25,44.79,17.0,Portugal
891,135,RED WOOLLY HOTTIE WHITE HEART.,3,2023-11-02 01:01:25,17.22,17.0,Portugal
891,112,IVORY KNITTED MUG COSY,1,2023-11-02 01:01:25,15.58,17.0,Portugal
891,109,CREAM CUPID HEARTS COAT HANGER,3,2023-11-02 01:01:25,10.13,17.0,Portugal
892,4,WHITE HANGING HEART T-LIGHT HOLDER,3,2023-10-16 14:04:48,17.29,43.0,Netherlands
892,11,GLASS STAR FROSTED T-LIGHT HOLDER,3,2023-10-16 14:04:48,17.26,43.0,Netherlands
892,22,WHITE METAL LANTERN,2,2023-10-16 14:04:48,5.86,43.0,Netherlands
892,19,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2023-10-16 14:04:48,35.72,43.0,Netherlands
892,189,WHITE METAL LANTERN,2,2023-10-16 14:04:48,28.06,43.0,Netherlands
892,126,HAND WARMER UNION JACK,2,2023-10-16 14:04:48,34.26,43.0,Netherlands
893,14,POPPY'S PLAYHOUSE BEDROOM,2,2023-01-08 05:15:40,8.55,38.0,Portugal
893,13,POPPY'S PLAYHOUSE KITCHEN,2,2023-01-08 05:15:40,26.47,38.0,Portugal
893,122,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-01-08 05:15:40,45.75,38.0,Portugal
893,153,BOX OF VINTAGE ALPHABET BLOCKS,3,2023-01-08 05:15:40,40.51,38.0,Portugal
893,91,POPPY'S PLAYHOUSE KITCHEN,2,2023-01-08 05:15:40,32.32,38.0,Portugal
893,64,BOX OF VINTAGE ALPHABET BLOCKS,1,2023-01-08 05:15:40,40.42,38.0,Portugal
894,14,POPPY'S PLAYHOUSE BEDROOM,1,2023-01-31 11:32:51,8.55,96.0,Belgium
894,13,POPPY'S PLAYHOUSE KITCHEN,2,2023-01-31 11:32:51,26.47,96.0,Belgium
894,27,GLASS STAR FROSTED T-LIGHT HOLDER,4,2023-01-31 11:32:51,5.99,96.0,Belgium
895,37,IVORY KNITTED MUG COSY,5,2023-12-26 01:35:17,35.22,9.0,EIRE
895,150,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-12-26 01:35:17,36.06,9.0,EIRE
895,24,HAND WARMER RED POLKA DOT,3,2023-12-26 01:35:17,10.76,9.0,EIRE
895,60,CREAM CUPID HEARTS COAT HANGER,2,2023-12-26 01:35:17,18.56,9.0,EIRE
895,153,BOX OF VINTAGE ALPHABET BLOCKS,3,2023-12-26 01:35:17,40.51,9.0,EIRE
896,50,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,2023-08-09 22:56:51,22.67,24.0,Switzerland
896,37,IVORY KNITTED MUG COSY,2,2023-08-09 22:56:51,35.22,24.0,Switzerland
896,3,IVORY KNITTED MUG COSY,3,2023-08-09 22:56:51,20.76,24.0,Switzerland
896,12,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2023-08-09 22:56:51,44.88,24.0,Switzerland
896,21,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2023-08-09 22:56:51,13.89,24.0,Switzerland
897,176,POPPY'S PLAYHOUSE BEDROOM,5,2023-01-28 12:53:07,46.2,119.0,EIRE
897,103,BOX OF VINTAGE JIGSAW BLOCKS,2,2023-01-28 12:53:07,21.27,119.0,EIRE
897,159,HAND WARMER UNION JACK,3,2023-01-28 12:53:07,17.75,119.0,EIRE
897,25,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-01-28 12:53:07,46.49,119.0,EIRE
897,99,RED WOOLLY HOTTIE WHITE HEART.,2,2023-01-28 12:53:07,32.79,119.0,EIRE
897,105,POPPY'S PLAYHOUSE KITCHEN,1,2023-01-28 12:53:07,22.41,119.0,EIRE
897,130,ASSORTED COLOUR BIRD ORNAMENT,5,2023-01-28 12:53:07,38.68,119.0,EIRE
898,152,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2023-03-19 03:41:48,48.79,127.0,Germany
898,43,CREAM CUPID HEARTS COAT HANGER,1,2023-03-19 03:41:48,13.21,127.0,Germany
899,13,POPPY'S PLAYHOUSE KITCHEN,5,2023-09-05 18:21:39,26.47,35.0,Germany
899,11,GLASS STAR FROSTED T-LIGHT HOLDER,3,2023-09-05 18:21:39,17.26,35.0,Germany
899,76,WHITE METAL LANTERN,4,2023-09-05 18:21:39,13.96,35.0,Germany
899,135,RED WOOLLY HOTTIE WHITE HEART.,1,2023-09-05 18:21:39,17.22,35.0,Germany
899,110,BOX OF VINTAGE ALPHABET BLOCKS,5,2023-09-05 18:21:39,31.32,35.0,Germany
899,155,ASSORTED COLOUR BIRD ORNAMENT,2,2023-09-05 18:21:39,31.55,35.0,Germany
900,194,BOX OF VINTAGE ALPHABET BLOCKS,1,2023-09-15 01:01:15,23.15,112.0,Germany
900,145,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-09-15 01:01:15,14.67,112.0,Germany
900,147,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,2023-09-15 01:01:15,5.17,112.0,Germany
900,192,ASSORTED COLOUR BIRD ORNAMENT,2,2023-09-15 01:01:15,45.37,112.0,Germany
901,14,POPPY'S PLAYHOUSE BEDROOM,2,2023-05-24 00:12:05,8.55,59.0,France
901,13,POPPY'S PLAYHOUSE KITCHEN,2,2023-05-24 00:12:05,26.47,59.0,France
901,17,BOX OF 6 ASSORTED COLOUR TEASPOONS,3,2023-05-24 00:12:05,36.46,59.0,France
901,180,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,2023-05-24 00:12:05,29.56,59.0,France
901,101,WHITE METAL LANTERN,3,2023-05-24 00:12:05,13.05,59.0,France
901,66,RED WOOLLY HOTTIE WHITE HEART.,3,2023-05-24 00:12:05,43.69,59.0,France
901,189,WHITE METAL LANTERN,5,2023-05-24 00:12:05,28.06,59.0,France
902,103,BOX OF VINTAGE JIGSAW BLOCKS,4,2023-04-20 14:37:55,21.27,104.0,Norway
903,4,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-04-25 01:15:49,17.29,103.0,Belgium
903,11,GLASS STAR FROSTED T-LIGHT HOLDER,3,2023-04-25 01:15:49,17.26,103.0,Belgium
903,22,WHITE METAL LANTERN,3,2023-04-25 01:15:49,5.86,103.0,Belgium
903,128,RED WOOLLY HOTTIE WHITE HEART.,4,2023-04-25 01:15:49,27.78,103.0,Belgium
904,60,CREAM CUPID HEARTS COAT HANGER,5,2023-03-22 01:13:11,18.56,81.0,Belgium
905,4,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-04-17 20:59:03,17.29,82.0,Norway
905,11,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-04-17 20:59:03,17.26,82.0,Norway
905,22,WHITE METAL LANTERN,2,2023-04-17 20:59:03,5.86,82.0,Norway
905,71,IVORY KNITTED MUG COSY,2,2023-04-17 20:59:03,10.34,82.0,Norway
905,173,HAND WARMER UNION JACK,3,2023-04-17 20:59:03,32.48,82.0,Norway
905,44,ASSORTED COLOUR BIRD ORNAMENT,3,2023-04-17 20:59:03,6.43,82.0,Norway
906,138,SET 7 BABUSHKA NESTING BOXES,3,2023-04-09 08:19:22,23.17,135.0,EIRE
906,142,IVORY KNITTED MUG COSY,3,2023-04-09 08:19:22,45.58,135.0,EIRE
906,97,BOX OF VINTAGE ALPHABET BLOCKS,5,2023-04-09 08:19:22,29.91,135.0,EIRE
906,22,WHITE METAL LANTERN,1,2023-04-09 08:19:22,5.86,135.0,EIRE
906,131,GLASS STAR FROSTED T-LIGHT HOLDER,5,2023-04-09 08:19:22,17.89,135.0,EIRE
906,28,CREAM CUPID HEARTS COAT HANGER,4,2023-04-09 08:19:22,41.48,135.0,EIRE
906,200,BOX OF VINTAGE ALPHABET BLOCKS,1,2023-04-09 08:19:22,9.27,135.0,EIRE
907,91,POPPY'S PLAYHOUSE KITCHEN,5,2023-12-04 10:29:32,32.32,6.0,Belgium
907,181,POPPY'S PLAYHOUSE BEDROOM,4,2023-12-04 10:29:32,13.83,6.0,Belgium
907,158,POPPY'S PLAYHOUSE KITCHEN,2,2023-12-04 10:29:32,43.12,6.0,Belgium
907,86,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2023-12-04 10:29:32,33.55,6.0,Belgium
907,27,GLASS STAR FROSTED T-LIGHT HOLDER,3,2023-12-04 10:29:32,5.99,6.0,Belgium
907,180,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2023-12-04 10:29:32,29.56,6.0,Belgium
907,94,BOX OF VINTAGE ALPHABET BLOCKS,2,2023-12-04 10:29:32,48.57,6.0,Belgium
908,14,POPPY'S PLAYHOUSE BEDROOM,3,2023-06-25 00:52:36,8.55,29.0,Belgium
908,13,POPPY'S PLAYHOUSE KITCHEN,1,2023-06-25 00:52:36,26.47,29.0,Belgium
909,116,HAND WARMER RED POLKA DOT,4,2023-03-01 04:43:24,14.24,147.0,Germany
909,143,GLASS STAR FROSTED T-LIGHT HOLDER,4,2023-03-01 04:43:24,44.75,147.0,Germany
909,194,BOX OF VINTAGE ALPHABET BLOCKS,4,2023-03-01 04:43:24,23.15,147.0,Germany
909,94,BOX OF VINTAGE ALPHABET BLOCKS,3,2023-03-01 04:43:24,48.57,147.0,Germany
910,123,HAND WARMER RED POLKA DOT,4,2023-12-29 09:19:14,7.11,10.0,Belgium
910,197,HAND WARMER RED POLKA DOT,1,2023-12-29 09:19:14,28.46,10.0,Belgium
910,21,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2023-12-29 09:19:14,13.89,10.0,Belgium
911,53,CREAM CUPID HEARTS COAT HANGER,4,2023-11-08 12:57:09,47.95,69.0,EIRE
911,190,WHITE METAL LANTERN,2,2023-11-08 12:57:09,47.75,69.0,EIRE
911,127,WHITE METAL LANTERN,2,2023-11-08 12:57:09,39.56,69.0,EIRE
911,189,WHITE METAL LANTERN,1,2023-11-08 12:57:09,28.06,69.0,EIRE
